Title,Name [personal] (Creator),Name [personal] (Addressee),Name [corporate] (Creator),Place of Origin,Publisher,Date Created,Subject - Topic,Subject - Geographic,Subject - Name [personal],Subject - Name [corporate],Abstract (Description),Biographical Information,Note [content] (Note),Contributing Repository
"Letter from Dyer Company to Reginald Dykers, 1911 February 24",,"Dykers, Reginald.",Dyer Company.,Cleveland (Ohio),,1911-02-24,,,"Dyer, Edward F.",Louisiana Sugar Planters' Association--Periodicals.,"Dyer, president, Dyer Company, declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Deming Apparatus Company to Reginald Dykers, 1911 February 24",,"Dykers, Reginald.",Deming Apparatus Company.,New York (N.Y.),,1911-02-24,,,"Nestler, F. M.",Louisiana Sugar Planters' Association--Periodicals.,"Nestler, secretary, Deming Apparatus Company, suggests Dykers take up the question of advertising in the Association's annual yearbook with E. W. Deming when he is in New Orleans (La.).","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Bruno Grosche and Company to Reginald Dykers, 1911 February 24",,"Dykers, Reginald.",Bruno Grosche and Company.,New York (N.Y.),,1911-02-24,,,,Louisiana Sugar Planters' Association--Periodicals.,Bruno Grosche and Company pose a number of questions about the Association's annual yearbook.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Morgan's Louisiana and Texas Railroad and Steamship Company to Reginald Dykers, 1911 February 25",,"Dykers, Reginald.",Morgan's Louisiana and Texas Railroad and Steamship Company.,New Orleans (La.),,1911-02-25,,,"Parsons, J. H. R.",Louisiana Sugar Planters' Association--Periodicals.,"Parsons, Morgan's Louisiana and Texas Railroad and Steamship Company, offers to exchange transportation within Louisiana for advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Spotts Manufacturing Company to Reginald Dykers, 1911 February 25",,"Dykers, Reginald.",Spotts Manufacturing Company.,New Orleans (La.),,1911-02-25,,,"Spotts, J. Campbell.",Louisiana Sugar Planters' Association--Periodicals.,"Spotts, vice president and general manager, Spotts Manufacturing Company, declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Che Whitman Company to Reginald Dykers, 1911 February 28",,"Dykers, Reginald.",Che Whitman Company.,New York (N.Y.),,1911-02-28,,,,Louisiana Sugar Planters' Association--Periodicals.,Che Whitman Company poses a number of questions about the Association's annual yearbook.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Honolulu Iron Works Company to Reginald Dykers, 1911 February 27",,"Dykers, Reginald.",Honolulu Iron Works Company.,New York (N.Y.),,1911-02-27,,,"Brown, O. M.",Louisiana Sugar Planters' Association.,"Brown, Honolulu Iron Works Company, poses a number of questions about the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Omaha Employment Bureau to Reginald Dykers, 1911 March 2",,"Dykers, Reginald.",Omaha Employment Bureau.,Omaha (Neb.),,1911-03-02,Plantation workers--Louisiana.; Sugar beet--Louisiana.,Louisiana--Emigration and immigration.,,Louisiana Immigration Association.,"Omaha Employment Bureau writes Dykers, secretary, Louisiana Immigration Association, inquiring as to how many laborers he thinks will be needed for the season.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Bruno Grosche and Company to Reginald Dykers, 1911 March 2",,"Dykers, Reginald.",Bruno Grosche and Company.,New York (N.Y.),,1911-03-02,,,,Louisiana Sugar Planters' Association--Periodicals.,Bruno Grosche and Company find the Association's rates too high for Association's annual yearbook.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Electric Wheel Company to Reginald Dykers, 1911 March 3",,"Dykers, Reginald.",Electric Wheel Company.,Quincy (Ill.),,1911-03-03,,,"Calkins, I. R.",Louisiana Sugar Planters' Association--Periodicals.,"Calkins, secretary, Electric Wheel Company, advises Dykers they will consider advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Cinclare Central Factory to Reginald Dykers, 1911 March 4",,"Dykers, Reginald.",Cinclare Central Factory.,Cinclare (La.),,1911-03-04,,,"Wallace, A. W.",Louisiana Sugar Planters' Association--Periodicals.,"Wallace, general manager, Cinclare Central Factory, sends the requested information.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Joseph Dixon Crucible Company to Reginald Dykers, 1911 March 3",,"Dykers, Reginald.",Joseph Dixon Crucible Company.,Jersey City (N.J.),,1911-03-03,,,"Snyder, L. H.",Louisiana Sugar Planters' Association.,"Snyder, replying for Joseph Dixon Crucible Company, declines advertising space in the Association's annual yearbook.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"List of Names, 1911 March",,,,,,1905-03-25,,,,Louisiana Sugar Planters' Association.,This is a handwritten list of names with a few names of organizations.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Max Hermann to Reginald Dykers, 1911 March 6","Hermann, Max.","Dykers, Reginald.",,Houma (La.),,1911-03-06,,,,Louisiana Sugar Planters' Association--Periodicals.,"Hermann speaks of his itinerary gathering information for the Association's yearbook of sugar production, results so far, and requests reimbursement for travel expenses to date.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
